Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Swimming Pool,Gymnasium,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications,Place,1 BHK,2 BHK,3 BHK,4 BHK,5 BHK,BHK Above 5
https://www.magicbricks.com/jijau-palace-dhayari-pune-pdpid-4d4235303530343630,Jijau Palace,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Dhayari Phata Road, Dhayari Village, Dhayari, Pune, Maharashtra, India.",411041,data not available in site,data not available in site, Pune,yes,No,No,No,No,No
https://www.magicbricks.com/swastik-residency-chakan-chakan-pune-pdpid-4d4235323131393835,Swastik Residency Chakan,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,14-Dec,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Talegaon Chakan Road, Near Shri Balaji Auto Garage, Kharabwadi, Chakan, Pune",410501,data not available in site,data not available in site, Kharabwadi,yes,No,No,No,No,No
https://www.magicbricks.com/shivsadhana-chs-pimpri-chinchwad-pune-pdpid-4d4235323337313539,Shivsadhana CHS,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,1,24,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Shivsadhana CHS, Pimpri Chinchwad, Pune, Maharashtra",410506,data not available in site,data not available in site, Pune,yes,No,No,No,No,No
https://www.magicbricks.com/a-v-bhat-sukh-vastu-khed-shivapur-pune-pdpid-4d4235323332313031,A V Bhat Sukh Vastu,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,18-Mar,1,118,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Gat No. 601/2, Khed Shivapur-Kondanpur Rd, Maharashtra",data not available in site,"A.V.Bhat & Co.
                      	


                                Years of Experience - 53",data not available in site, Khed Shivapur-Kondanpur Rd,yes,No,No,No,No,No
https://www.magicbricks.com/sara-city-phase-iv-chakan-pune-pdpid-4d4235303834343331,Sara City Phase IV,Call For Price,1 BHKS,Why Buy in this Project?,",Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Lift,Security,Park,Kids Play Area,Piped Gas,Rain Water Harvesting,Fire Fighting Equipment No,Swimming Pool No,Club House",Yes,Detail not provided,Under Construction,data not available in site,14-Jun,17-Apr,2,198,data not available in site,data not available in site,50 Acre,Yes,Yes,Sara City Phase IV Chakan Talegaon road Pune,410501,Saritha Developers,data not available in site,Sara City Phase IV Chakan Talegaon road Pune,yes,No,No,No,No,No
https://www.magicbricks.com/mark-nirvana-kamshet-pune-pdpid-4d4235303535363139,Mark Nirvana,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Mauli Nagar, Kamshet, Maval Pune Maharashtra, India.",410405,data not available in site,data not available in site, Maval Pune Maharashtra,yes,No,No,No,No,No
https://www.magicbricks.com/shri-niwas-vihar-narhe-narhe-pune-pdpid-4d4235323131383331,Shri niwas vihar narhe,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Narhe Industrial Estate Rd, Dhayari Phata, Pune, Maharashtra",411041,data not available in site,data not available in site, Pune,yes,No,No,No,No,No
https://www.magicbricks.com/anjana-apartment-phursungi-pune-pdpid-4d4235303831303735,Anjana Apartment,Call For Price,1 BHKS,data not available in site,",Security,Maintenance Staff,DTH Television Facility,Laundry Service,Water Storage,Waste Disposal No,Power Back Up No,Swimming Pool No,Club House No,Lift No,Reserved Parking No,Visitor Parking",Yes,Detail not provided,Ready To Move,data not available in site,5-Feb,6-Apr,1,42,data not available in site,data not available in site,1 Acre,No,No,"Sr.No.175/2, Bekhrai Nagar, Phursungi,Pune-412308",412308,Savali Foundation,data not available in site, Phursungi,yes,No,No,No,No,No
https://www.magicbricks.com/xrbia-township-hinjewadi-phase-3-pune-pdpid-4d4235323130353735,Xrbia Township,Call For Price,"2, 3 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"marunji road, Near sairang, nerhe datta wadi, Hinjewadi, Pimpri Chinchwad, Pune",411057,data not available in site,data not available in site, Hinjewadi,No,yes,yes,No,No,No
https://www.magicbricks.com/chandrama-prestige-hadapsar-pune-pdpid-4d4235303533303335,Chandrama Prestige,Call For Price,2 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Under Construction,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Manjari Road, Mahadev Nagar, Hadapsar, Pune - 411028, Maharashtra, India.",411028,data not available in site,data not available in site, Pune - 411028,No,yes,No,No,No,No
https://www.magicbricks.com/xrbia-eiffel-city-phase-i-pune-nasik-highway-pune-pdpid-4d4235323433363835,XRBIA Eiffel City Phase I,Call For Price,"1, 2 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,871,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"1436, Ranubaimala, Talegaon-Chakan Rd, Chakan, Maharashtra",411039,data not available in site,data not available in site, Talegaon-Chakan Rd,yes,yes,No,No,No,No
https://www.magicbricks.com/geet-govind-heights-bhopkhel-pune-pdpid-4d4235313434373133,Geet Govind Heights,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,18-Dec,1,16,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,411031,Geet Govind Developer,data not available in site,data not available in site,yes,No,No,No,No,No
https://www.magicbricks.com/sara-city-phase-a-chakan-pune-pdpid-4d4235323433373139,Sara City Phase A,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,19-Aug,data not available in site,264,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Kharabwadi, Chakan, Maharashtra",410501,Sara Builders And Developers,data not available in site, Chakan,yes,No,No,No,No,No
https://www.magicbricks.com/varad-vinayak-plaza-hadapsar-pune-pdpid-4d4235303933343435,Varad Vinayak Plaza,Call For Price,1 BHKS,"Why Buy in this Project?
-Nigh to Fursungi IT Park and Magarpatta City(SEZ)",data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,1,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Hadapsar, Pune.",411028,"Swaraj Homes Builders & Developer
                      	


                                Years of Experience - 21",data not available in site,Hadapsar,yes,No,No,No,No,No
https://www.magicbricks.com/green-nest-phursungi-pune-pdpid-4d4235303839333430,Green Nest,Call For Price,1 BHKS,data not available in site,",Lift,Security,Reserved Parking,Visitor Parking,Maintenance Staff,Kids Play Area,Rain Water Harvesting,Water Storage,Waste Disposal,Fire Fighting Equipment No,Power Back Up No,Swimming Pool",Yes,Detail not provided,Under Construction,data not available in site,15-Jan,16-May,1,40,data not available in site,data not available in site,data not available in site,No,No,"Sr.No.180 , Bhekrai Nagar , Phursungi , Pune - 412308",412308,F5 Realtors,data not available in site, Phursungi ,yes,No,No,No,No,No
https://www.magicbricks.com/bhagyasthan-talegaon-dabhade-pune-pdpid-4d4235303736313134,Bhagyasthan,Call For Price,1 BHKS,"Why Buy in this Project?
Connectivity:Talegaon Dabhad... 1 km | 10 min
Infrastructure:National Highwa... 2 km | 15 min
Pioneer Hospita... 6 km | 25 min
Neighborhood:Akurdi 2 km | 15 min
Ambi 2 km | 15 min
Vadgaon 2 km | 15 min
USP:Talegaon is well connected with Mumbai highway, which is considered as a vital part of Pune.
Being surrounded by entertainment and shopping malls, the area also serves other social amenities such as a hospital, schools, and colleges at a very small radius, which makes the life easier and convenient for all the people living around the area. The area boasts the lowest property prices in the area and thus is becoming a residential hub.
+5 more",",Club House,Jogging and Strolling Track,Lift,Gymnasium,Indoor Games Room,Kids Play Area,AEROBICS ROOM,Rain Water Harvesting,Meditation Area,Multipurpose Hall,Event Space & Amphitheatre,Fire Fighting Equipment",Detail not provided,Yes,Under Construction,data not available in site,17-Apr,21-Sep,3,1200,data not available in site,data not available in site,2 Acre,No,No,"Talegaon Dabhade, Pune.",410506,VTP Realty,"STRUCTURE:Seismic zone 3 compliant structureRCC framed structureFLOOR FINISHES:Living and kitchen - vitrified porcelain tilesBedroom - vitrified porcelain tilesBathroom and toilet - anti skid ceramic tilesWALL FINISHING:Toilet dado - ceramic tiles up to 4 ftBathroom dado - ceramic tiles up to 4 ftKitchen dado - ceramic tiles up to 2 ftKitchen - green marble slabKitchen sink - stainless steelSanitary ware - good quality fittingsMain entrance door - wooden flush door shutter with laminateInside doors - painted wooden flush door shutterBathroom door frames - RCC door framesWindows - two track aluminum sliding windows with plain glass aluminum windows with louvers in bathroomPLUMBING:All water supply lines are of UPVC/CPVC or equivalentELECTRICAL:Points for water filter, exhaust fan and refrigerator in kitchenExhaust fan point in WC / bathroomOne TV point in the living roomConcealed copper wiringElegant designer modular electrical switchesFor safety, one earth leakage circuit breaker (ELCB) in every apartmentOne miniature circuit breaker (MCB) for each circuit at the main distribution box in every apartmentPAINT AND POLISHING:Interior-Oil bounf distemperExterior-cement paintEnamel paint for MS grill",Talegaon Dabhade,yes,No,No,No,No,No
